image,label_type,label_id,nuclei_channel,nuclei_channel_label,mean_intensity,max_intensity,variance_intensity,summed_intensity,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,equivalent_diameter,centroid_row,centroid_col,mean_intensity_ch0,max_intensity_ch0,variance_intensity_ch0,summed_intensity_ch0,mean_intensity_ch1,max_intensity_ch1,variance_intensity_ch1,summed_intensity_ch1,mean_intensity_ch2,max_intensity_ch2,variance_intensity_ch2,summed_intensity_ch2
cells.ome.tif,NucleiLabels,48,0,ch0,71.77939042089986,99.0,398.6915346066426,49456.0,689.0,98.08326112068522,0.6640698660013992,0.9690576652601969,34.2785873495105,25.629089379581977,29.618609797263055,281.0740203193033,76.47314949201741,71.77939042089986,99.0,398.6915346066426,49456.0,71.77939042089986,99.0,398.6915346066426,49456.0,71.77939042089986,99.0,398.6915346066426,49456.0
cells.ome.tif,NucleiLabels,49,0,ch0,62.89224137931034,90.0,299.0896811831153,58364.0,928.0,113.15432893255071,0.5518912750001713,0.9717277486910995,37.661248213716284,31.406320299812077,34.37391885593249,308.4073275862069,255.66702586206895,62.89224137931034,90.0,299.0896811831153,58364.0,62.89224137931034,90.0,299.0896811831153,58364.0,62.89224137931034,90.0,299.0896811831153,58364.0
cells.ome.tif,NucleiLabels,50,0,ch0,62.46705710102489,96.0,325.9941563466663,42665.0,683.0,96.32590180780451,0.23189260696393427,0.9729344729344729,30.034389148704673,29.21569355663022,29.489364337912,235.03660322108345,475.00146412884334,62.46705710102489,96.0,325.9941563466663,42665.0,62.46705710102489,96.0,325.9941563466663,42665.0,62.46705710102489,96.0,325.9941563466663,42665.0
cells.ome.tif,NucleiLabels,51,0,ch0,53.8270079435128,79.0,171.858864569222,60986.0,1133.0,131.39696961967,0.8039506329761292,0.9658994032395567,49.38996436177571,29.37201621112507,37.98131651463571,494.1862312444837,180.48896734333627,53.8270079435128,79.0,171.858864569222,60986.0,53.8270079435128,79.0,171.858864569222,60986.0,53.8270079435128,79.0,171.858864569222,60986.0
cells.ome.tif,NucleiLabels,52,0,ch0,68.70571827057182,94.0,429.07797288018224,49262.0,717.0,101.25483399593904,0.598185671379776,0.9663072776280324,34.004608246577334,27.24984912065815,30.2144461073691,287.64574616457463,106.00418410041841,68.70571827057182,94.0,429.07797288018224,49262.0,68.70571827057182,94.0,429.07797288018224,49262.0,68.70571827057182,94.0,429.07797288018224,49262.0
cells.ome.tif,NucleiLabels,53,0,ch0,64.67401960784314,95.0,382.34471717608614,52774.0,816.0,107.49747468305831,0.7162536993860664,0.9725864123957092,38.61478035851557,26.946937564970543,32.23295624828558,353.6973039215686,412.6752450980392,64.67401960784314,95.0,382.34471717608614,52774.0,64.67401960784314,95.0,382.34471717608614,52774.0,64.67401960784314,95.0,382.34471717608614,52774.0
cells.ome.tif,NucleiLabels,54,0,ch0,58.78066528066528,80.0,178.96124779024987,56547.0,962.0,116.32590180780451,0.6541504230558367,0.9678068410462777,40.414642770253344,30.56820019411833,34.997949111844065,48.04677754677755,180.1891891891892,58.78066528066528,80.0,178.96124779024987,56547.0,58.78066528066528,80.0,178.96124779024987,56547.0,58.78066528066528,80.0,178.96124779024987,56547.0
cells.ome.tif,NucleiLabels,55,0,ch0,37.12602739726027,61.0,134.89644586226308,27102.0,730.0,100.56854249492379,0.5531172522813848,0.9617918313570487,33.46747507833106,27.8818678825081,30.487126261041215,451.1575342465753,460.2739726027397,37.12602739726027,61.0,134.89644586226308,27102.0,37.12602739726027,61.0,134.89644586226308,27102.0,37.12602739726027,61.0,134.89644586226308,27102.0
cells.ome.tif,NucleiLabels,56,0,ch0,64.26133651551312,89.0,262.04745501563553,53851.0,838.0,107.84062043356593,0.42396809918771283,0.9744186046511628,34.669924724136884,31.399757673913573,32.66457926390705,299.42482100238664,347.7816229116945,64.26133651551312,89.0,262.04745501563553,53851.0,64.26133651551312,89.0,262.04745501563553,53851.0,64.26133651551312,89.0,262.04745501563553,53851.0
cells.ome.tif,NucleiLabels,57,0,ch0,52.971001757469246,77.0,225.27244556941696,60281.0,1138.0,126.46803743153546,0.6527038066302837,0.9759862778730704,43.86340550779144,33.23149443057417,38.065031221695,485.4780316344464,428.5861159929701,52.971001757469246,77.0,225.27244556941696,60281.0,52.971001757469246,77.0,225.27244556941696,60281.0,52.971001757469246,77.0,225.27244556941696,60281.0
cells.ome.tif,NucleiLabels,58,0,ch0,68.28463476070529,97.0,374.2338445139554,54218.0,794.0,103.49747468305833,0.3550603194618998,0.9718482252141983,32.97522373837621,30.826670046420077,31.79547449747714,361.07934508816123,250.411838790932,68.28463476070529,97.0,374.2338445139554,54218.0,68.28463476070529,97.0,374.2338445139554,54218.0,68.28463476070529,97.0,374.2338445139554,54218.0
cells.ome.tif,NucleiLabels,59,0,ch0,62.40687361419069,86.0,281.8067376758226,56291.0,902.0,119.9827560572969,0.8256402824904139,0.9636752136752137,45.378873570842316,25.60261906865577,33.88896677904354,298.06541019955654,486.94345898004434,62.40687361419069,86.0,281.8067376758226,56291.0,62.40687361419069,86.0,281.8067376758226,56291.0,62.40687361419069,86.0,281.8067376758226,56291.0
cells.ome.tif,NucleiLabels,60,0,ch0,65.60736196319019,93.0,261.70473107757164,64164.0,978.0,117.49747468305833,0.7189275058204083,0.9760479041916168,42.49060002279717,29.534581288889193,35.28779214899948,395.54294478527606,294.93865030674846,65.60736196319019,93.0,261.70473107757164,64164.0,65.60736196319019,93.0,261.70473107757164,64164.0,65.60736196319019,93.0,261.70473107757164,64164.0
cells.ome.tif,NucleiLabels,61,0,ch0,52.54103343465046,92.0,353.13585425116173,17286.0,329.0,67.59797974644667,0.41346209699635045,0.9591836734693877,21.684674161240665,19.744358381277557,20.466944330257718,413.887537993921,309.5045592705167,52.54103343465046,92.0,353.13585425116173,17286.0,52.54103343465046,92.0,353.13585425116173,17286.0,52.54103343465046,92.0,353.13585425116173,17286.0
cells.ome.tif,NucleiLabels,62,0,ch0,67.20044215180545,94.0,298.4963004677295,91191.0,1357.0,140.71067811865476,0.772282020376963,0.9769618430525558,52.32619603099527,33.24177768503504,41.56664603026825,33.046425939572586,69.59764185703759,67.20044215180545,94.0,298.4963004677295,91191.0,67.20044215180545,94.0,298.4963004677295,91191.0,67.20044215180545,94.0,298.4963004677295,91191.0
cells.ome.tif,NucleiLabels,63,0,ch0,61.740204429301535,87.0,249.78855396161583,72483.0,1174.0,132.46803743153546,0.7925216138586585,0.9654605263157895,49.69614057394064,30.306884482902902,38.66242653428625,178.18824531516185,229.66695059625212,61.740204429301535,87.0,249.78855396161583,72483.0,61.740204429301535,87.0,249.78855396161583,72483.0,61.740204429301535,87.0,249.78855396161583,72483.0
cells.ome.tif,NucleiLabels,64,0,ch0,63.596774193548384,86.0,283.39312742408475,43373.0,682.0,110.08326112068524,0.8813968885521698,0.9368131868131868,43.615073000270215,20.602734012186108,29.467768315727287,364.9736070381232,435.475073313783,63.596774193548384,86.0,283.39312742408475,43373.0,63.596774193548384,86.0,283.39312742408475,43373.0,63.596774193548384,86.0,283.39312742408475,43373.0
cells.ome.tif,NucleiLabels,65,0,ch0,66.66894197952219,94.0,375.64807976796465,39068.0,586.0,91.49747468305833,0.6180870097815742,0.9638157894736842,31.005189691339467,24.373480128184283,27.315167457198672,403.759385665529,350.09215017064844,66.66894197952219,94.0,375.64807976796465,39068.0,66.66894197952219,94.0,375.64807976796465,39068.0,66.66894197952219,94.0,375.64807976796465,39068.0
cells.ome.tif,NucleiLabels,66,0,ch0,64.03368794326241,89.0,318.5112764699965,36115.0,564.0,89.59797974644667,0.7205422398502581,0.962457337883959,32.31635758873762,22.408519362249677,26.797520467958073,444.38475177304963,337.96276595744683,64.03368794326241,89.0,318.5112764699965,36115.0,64.03368794326241,89.0,318.5112764699965,36115.0,64.03368794326241,89.0,318.5112764699965,36115.0
cells.ome.tif,NucleiLabels,67,0,ch0,55.994690265486724,79.0,158.3645735766309,63274.0,1130.0,127.98275605729688,0.7159045646312852,0.9716251074806534,45.49859891148429,31.767037511889498,37.930999005440576,352.4663716814159,213.93362831858408,55.994690265486724,79.0,158.3645735766309,63274.0,55.994690265486724,79.0,158.3645735766309,63274.0,55.994690265486724,79.0,158.3645735766309,63274.0
cells.ome.tif,NucleiLabels,68,0,ch0,56.42553191489362,77.0,245.8331069865701,23868.0,423.0,84.66904755831213,0.754052086392311,0.8775933609958506,29.95458797437714,19.674611453590334,23.207333483685147,11.881796690307329,83.64066193853428,56.42553191489362,77.0,245.8331069865701,23868.0,56.42553191489362,77.0,245.8331069865701,23868.0,56.42553191489362,77.0,245.8331069865701,23868.0
cells.ome.tif,NucleiLabels,69,0,ch0,51.81964809384164,77.0,220.34723858583948,35341.0,682.0,97.01219330881975,0.6006076276117974,0.9742857142857143,33.21018107859442,26.55299831459176,29.467768315727287,36.639296187683286,13.982404692082111,51.81964809384164,77.0,220.34723858583948,35341.0,51.81964809384164,77.0,220.34723858583948,35341.0,51.81964809384164,77.0,220.34723858583948,35341.0
cells.ome.tif,NucleiLabels,70,0,ch0,56.33548387096774,76.0,110.78551508844954,43660.0,775.0,111.35533905932738,0.8378382447088429,0.9797724399494311,43.30211639365026,23.63942908807575,31.412746571571088,500.8090322580645,509.3883870967742,56.33548387096774,76.0,110.78551508844954,43660.0,56.33548387096774,76.0,110.78551508844954,43660.0,56.33548387096774,76.0,110.78551508844954,43660.0
cells.ome.tif,NucleiLabels,71,0,ch0,67.2237037037037,90.0,213.61366035665296,45376.0,675.0,107.7401153701776,0.5257782048936359,0.9097035040431267,33.563699061136774,28.550010807886377,29.316150714175198,278.09185185185186,321.4,67.2237037037037,90.0,213.61366035665296,45376.0,67.2237037037037,90.0,213.61366035665296,45376.0,67.2237037037037,90.0,213.61366035665296,45376.0
cells.ome.tif,NucleiLabels,72,0,ch0,43.867482161060146,63.0,118.56347877771441,43034.0,981.0,123.15432893255071,0.8127782377049875,0.9712871287128713,46.5797517582623,27.136115155147685,35.34187308823903,129.23649337410805,501.14780835881754,43.867482161060146,63.0,118.56347877771441,43034.0,43.867482161060146,63.0,118.56347877771441,43034.0,43.867482161060146,63.0,118.56347877771441,43034.0
cells.ome.tif,NucleiLabels,73,0,ch0,51.95205479452055,69.0,117.45660536686056,30340.0,584.0,98.18376618407356,0.8386115258782187,0.9652892561983472,37.682123270652944,20.52658078744203,27.26851470332286,334.263698630137,510.847602739726,51.95205479452055,69.0,117.45660536686056,30340.0,51.95205479452055,69.0,117.45660536686056,30340.0,51.95205479452055,69.0,117.45660536686056,30340.0
cells.ome.tif,NucleiLabels,74,0,ch0,65.7994923857868,103.0,344.4445682702466,51850.0,788.0,122.32590180780451,0.8742193819187073,0.8546637744034707,47.24355321847966,22.938215491298905,31.675112647807715,350.3680203045685,390.28299492385787,65.7994923857868,103.0,344.4445682702466,51850.0,65.7994923857868,103.0,344.4445682702466,51850.0,65.7994923857868,103.0,344.4445682702466,51850.0
cells.ome.tif,NucleiLabels,75,0,ch0,43.5108153078203,63.0,182.5793339442582,26150.0,601.0,99.59797974644665,0.8603287293345863,0.9740680713128039,39.465206807666874,20.116979416214,27.66255531193445,8.041597337770384,296.91846921797,43.5108153078203,63.0,182.5793339442582,26150.0,43.5108153078203,63.0,182.5793339442582,26150.0,43.5108153078203,63.0,182.5793339442582,26150.0
cells.ome.tif,NucleiLabels,76,0,ch0,75.2508591065292,113.0,907.9336332825546,21898.0,291.0,66.52691193458118,0.7500478708899946,0.9603960396039604,24.183099300219194,15.99430390361768,19.248706645328987,241.07903780068727,6.402061855670103,75.2508591065292,113.0,907.9336332825546,21898.0,75.2508591065292,113.0,907.9336332825546,21898.0,75.2508591065292,113.0,907.9336332825546,21898.0
cells.ome.tif,NucleiLabels,77,0,ch0,56.15074309978768,79.0,291.3764272609662,26447.0,471.0,86.52691193458118,0.8419596252191248,0.9631901840490797,33.743840253153465,18.206169641677867,24.488687706168772,269.32696390658174,7.397027600849257,56.15074309978768,79.0,291.3764272609662,26447.0,56.15074309978768,79.0,291.3764272609662,26447.0,56.15074309978768,79.0,291.3764272609662,26447.0
cells.ome.tif,NucleiLabels,78,0,ch0,59.10891089108911,100.0,559.4713067346338,29850.0,505.0,86.5269119345812,0.8092850751733529,0.9619047619047619,33.252294773825334,19.53293310157944,25.357168021907675,354.2831683168317,166.01782178217823,59.10891089108911,100.0,559.4713067346338,29850.0,59.10891089108911,100.0,559.4713067346338,29850.0,59.10891089108911,100.0,559.4713067346338,29850.0
cells.ome.tif,NucleiLabels,79,0,ch0,56.43847352024922,76.0,177.43313038013994,72467.0,1284.0,141.74011537017762,0.8165506410044786,0.976425855513308,53.868377348873295,31.09680338232998,40.43314946229083,14.217289719626168,255.99065420560748,56.43847352024922,76.0,177.43313038013994,72467.0,56.43847352024922,76.0,177.43313038013994,72467.0,56.43847352024922,76.0,177.43313038013994,72467.0
cells.ome.tif,NucleiLabels,80,0,ch0,80.18248175182482,114.0,745.3024668336086,21970.0,274.0,60.62741699796952,0.7829894259138976,0.9856115107913669,23.797325715931354,14.802769839941858,18.677998695187732,94.39416058394161,512.8978102189781,80.18248175182482,114.0,745.3024668336086,21970.0,80.18248175182482,114.0,745.3024668336086,21970.0,80.18248175182482,114.0,745.3024668336086,21970.0
cells.ome.tif,NucleiLabels,81,0,ch0,84.46636771300449,114.0,720.3833980172535,18836.0,223.0,54.870057685088796,0.2625430049837524,0.9449152542372882,17.18041601856117,16.57773204683763,16.85029431422316,255.5201793721973,375.0807174887892,84.46636771300449,114.0,720.3833980172535,18836.0,84.46636771300449,114.0,720.3833980172535,18836.0,84.46636771300449,114.0,720.3833980172535,18836.0
cells.ome.tif,NucleiLabels,82,0,ch0,68.27164179104477,95.0,394.56501670750725,45742.0,670.0,97.59797974644667,0.7586335040124705,0.9696092619392185,36.390625491686016,23.70913363858179,29.20737055903114,297.78507462686565,185.99402985074627,68.27164179104477,95.0,394.56501670750725,45742.0,68.27164179104477,95.0,394.56501670750725,45742.0,68.27164179104477,95.0,394.56501670750725,45742.0
cells.ome.tif,NucleiLabels,83,0,ch0,62.6822429906542,88.0,349.54389029609575,20121.0,321.0,68.8700576850888,0.6855086540471406,0.9582089552238806,24.165139559311203,17.593779737319753,20.216574731145414,510.8380062305296,61.21495327102804,62.6822429906542,88.0,349.54389029609575,20121.0,62.6822429906542,88.0,349.54389029609575,20121.0,62.6822429906542,88.0,349.54389029609575,20121.0
cells.ome.tif,NucleiLabels,84,0,ch0,69.21937639198218,90.0,135.11557110331793,62159.0,898.0,116.49747468305833,0.4821540326742034,0.9403141361256544,36.687692811141936,32.14159099126663,33.813741454801715,187.56347438752783,14.32293986636971,69.21937639198218,90.0,135.11557110331793,62159.0,69.21937639198218,90.0,135.11557110331793,62159.0,69.21937639198218,90.0,135.11557110331793,62159.0
cells.ome.tif,NucleiLabels,85,0,ch0,82.17829457364341,117.0,704.8674358512109,42404.0,516.0,89.7401153701776,0.8198553141409034,0.9573283858998145,34.00008177088037,19.467452323158128,25.631847476983474,501.37015503875966,91.2015503875969,82.17829457364341,117.0,704.8674358512109,42404.0,82.17829457364341,117.0,704.8674358512109,42404.0,82.17829457364341,117.0,704.8674358512109,42404.0
cells.ome.tif,NucleiLabels,86,0,ch0,81.1284046692607,120.0,912.2053021241805,20850.0,257.0,59.698484809834994,0.7039729406701617,0.9589552238805971,21.724262174182986,15.429153074283036,18.089294154193436,273.05058365758754,359.20622568093387,81.1284046692607,120.0,912.2053021241805,20850.0,81.1284046692607,120.0,912.2053021241805,20850.0,81.1284046692607,120.0,912.2053021241805,20850.0
cells.ome.tif,NucleiLabels,87,0,ch0,56.63529411764706,83.0,158.082675893887,14442.0,255.0,72.04163056034263,0.9401554029992325,0.9695817490494296,31.825018109496714,10.844246765929094,18.01877032173579,515.1176470588235,209.50196078431372,56.63529411764706,83.0,158.082675893887,14442.0,56.63529411764706,83.0,158.082675893887,14442.0,56.63529411764706,83.0,158.082675893887,14442.0
cells.ome.tif,NucleiLabels,88,0,ch0,16.12727272727273,25.0,30.620165289256203,887.0,55.0,27.14213562373095,0.4227365603551656,0.8870967741935484,8.8596028118348,8.029038207995683,8.368283871884005,416.74545454545455,403.6181818181818,16.12727272727273,25.0,30.620165289256203,887.0,16.12727272727273,25.0,30.620165289256203,887.0,16.12727272727273,25.0,30.620165289256203,887.0
cells.ome.tif,NucleiLabels,89,0,ch0,80.7569573283859,118.0,905.1413013172886,43528.0,539.0,95.84062043356595,0.898425399461752,0.9506172839506173,39.66885590567433,17.4196331425958,26.196872229566885,28.139146567717997,213.00927643784786,80.7569573283859,118.0,905.1413013172886,43528.0,80.7569573283859,118.0,905.1413013172886,43528.0,80.7569573283859,118.0,905.1413013172886,43528.0
cells.ome.tif,NucleiLabels,90,0,ch0,88.77669902912622,114.0,557.8045056084458,9144.0,103.0,50.07716446627535,0.89164669544851,0.6959459459459459,19.219236554257726,8.701161422711259,11.451797811161432,263.7864077669903,368.0194174757282,88.77669902912622,114.0,557.8045056084458,9144.0,88.77669902912622,114.0,557.8045056084458,9144.0,88.77669902912622,114.0,557.8045056084458,9144.0
cells.ome.tif,NucleiLabels,91,0,ch0,31.0,64.0,224.6315789473684,1767.0,57.0,27.14213562373095,0.5625277107416266,0.9193548387096774,9.43424625258354,7.800031318263834,8.51907589177983,149.64912280701753,369.05263157894734,31.0,64.0,224.6315789473684,1767.0,31.0,64.0,224.6315789473684,1767.0,31.0,64.0,224.6315789473684,1767.0
cells.ome.tif,NucleiLabels,92,0,ch0,16.050251256281406,22.0,7.173354208227064,6388.0,398.0,76.76955262170047,0.7785748625930201,0.9521531100478469,28.734320933033015,18.032273029673785,22.511093682995384,448.8316582914573,292.84170854271355,16.050251256281406,22.0,7.173354208227064,6388.0,16.050251256281406,22.0,7.173354208227064,6388.0,16.050251256281406,22.0,7.173354208227064,6388.0
cells.ome.tif,NucleiLabels,93,0,ch0,19.98507462686567,33.0,30.208732457117396,2678.0,134.0,42.8700576850888,0.5819959388993164,0.9305555555555556,14.563646685176831,11.843036482148866,13.061933202803933,414.5970149253731,168.42537313432837,19.98507462686567,33.0,30.208732457117396,2678.0,19.98507462686567,33.0,30.208732457117396,2678.0,19.98507462686567,33.0,30.208732457117396,2678.0
cells.ome.tif,Cytoplasm,1,0,ch0,12.50460593654043,71.0,345.58467684061986,12217.0,977.0,300.1370849898476,0.6382027620924353,0.4103317933641327,75.23617658254761,57.92194907981801,35.269746741453275,255.63254861821903,502.6929375639713,12.50460593654043,71.0,345.58467684061986,12217.0,12.50460593654043,71.0,345.58467684061986,12217.0,12.50460593654043,71.0,345.58467684061986,12217.0
cells.ome.tif,Cytoplasm,2,0,ch0,2.740686845168801,53.0,10.441778806474215,9417.0,3436.0,437.17366491630685,0.7863152621045166,0.6411643963426013,116.83278620189941,72.18227078192768,66.1426570052188,220.3792200232829,311.42724097788124,2.740686845168801,53.0,10.441778806474215,9417.0,2.740686845168801,53.0,10.441778806474215,9417.0,2.740686845168801,53.0,10.441778806474215,9417.0
cells.ome.tif,Cytoplasm,3,0,ch0,2.816182937554969,39.0,8.630239431793306,6404.0,2274.0,311.1076477383248,0.8513668599639574,0.6211417645452062,94.99211303118702,49.83008379572828,53.80842614988623,208.40413368513632,379.01846965699207,2.816182937554969,39.0,8.630239431793306,6404.0,2.816182937554969,39.0,8.630239431793306,6404.0,2.816182937554969,39.0,8.630239431793306,6404.0
cells.ome.tif,Cytoplasm,4,0,ch0,4.115115115115115,45.0,21.24400576752929,8222.0,1998.0,319.95436482630055,0.8721544107489153,0.5337964199839701,108.74882903411961,53.20326641814535,50.43741280419581,469.35235235235234,110.2052052052052,4.115115115115115,45.0,21.24400576752929,8222.0,4.115115115115115,45.0,21.24400576752929,8222.0,4.115115115115115,45.0,21.24400576752929,8222.0
cells.ome.tif,Cytoplasm,5,0,ch0,3.644224830142063,51.0,20.562738420112307,5900.0,1619.0,304.84166645409243,0.9321871698402424,0.5491858887381276,117.50994028832874,42.53585213147274,45.402365829615405,324.0784434836319,44.24768375540457,3.644224830142063,51.0,20.562738420112307,5900.0,3.644224830142063,51.0,20.562738420112307,5900.0,3.644224830142063,51.0,20.562738420112307,5900.0
cells.ome.tif,Cytoplasm,6,0,ch0,3.515894293374186,47.0,21.744959933674824,9180.0,2611.0,361.94826817189073,0.6988558466458605,0.6547141424272819,89.4251113224288,63.96243254442023,57.65785680463253,490.33971658368444,303.34239754883185,3.515894293374186,47.0,21.744959933674824,9180.0,3.515894293374186,47.0,21.744959933674824,9180.0,3.515894293374186,47.0,21.744959933674824,9180.0
cells.ome.tif,Cytoplasm,7,0,ch0,3.647457627118644,56.0,24.940120654984202,7532.0,2065.0,339.46298679765215,0.48163829170484435,0.6206792906522393,72.3311904392802,63.38889275477953,51.27611198090307,273.9133171912833,431.3685230024213,3.647457627118644,56.0,24.940120654984202,7532.0,3.647457627118644,56.0,24.940120654984202,7532.0,3.647457627118644,56.0,24.940120654984202,7532.0
cells.ome.tif,Cytoplasm,8,0,ch0,2.562847222222222,32.0,4.240494671103395,7381.0,2880.0,356.5756851698602,0.8431664287256864,0.6477732793522267,107.63475365997036,57.87011067931264,60.555180528483845,53.391666666666666,333.60868055555557,2.562847222222222,32.0,4.240494671103395,7381.0,2.562847222222222,32.0,4.240494671103395,7381.0,2.562847222222222,32.0,4.240494671103395,7381.0
cells.ome.tif,Cytoplasm,9,0,ch0,2.8349339735894357,61.0,17.78607853705708,9446.0,3332.0,380.2741699796952,0.3016956545975121,0.750788643533123,85.47950393242834,81.4965253889495,65.1339708835379,412.03031212484996,64.29171668667468,2.8349339735894357,61.0,17.78607853705708,9446.0,2.8349339735894357,61.0,17.78607853705708,9446.0,2.8349339735894357,61.0,17.78607853705708,9446.0
cells.ome.tif,Cytoplasm,10,0,ch0,4.260397830018083,32.0,20.715194778440143,4712.0,1106.0,287.9421715174808,0.8551957058100909,0.39178179241941197,101.99764981537294,52.86591468960035,37.526030118800065,441.125678119349,148.16817359855335,4.260397830018083,32.0,20.715194778440143,4712.0,4.260397830018083,32.0,20.715194778440143,4712.0,4.260397830018083,32.0,20.715194778440143,4712.0
cells.ome.tif,Cytoplasm,11,0,ch0,2.7247145187601958,43.0,9.545343515564081,6681.0,2452.0,367.3807716974934,0.7745080158339491,0.613,102.1225408478715,64.5990525599672,55.874711307447654,196.22185970636215,440.49918433931487,2.7247145187601958,43.0,9.545343515564081,6681.0,2.7247145187601958,43.0,9.545343515564081,6681.0,2.7247145187601958,43.0,9.545343515564081,6681.0
cells.ome.tif,Cytoplasm,12,0,ch0,2.9167567567567567,27.0,8.424421913805698,2698.0,925.0,218.4802307403552,0.7832991724083097,0.4078483245149912,79.41772231671108,49.369623632490764,34.318312587888485,107.44972972972973,363.72,2.9167567567567567,27.0,8.424421913805698,2698.0,2.9167567567567567,27.0,8.424421913805698,2698.0,2.9167567567567567,27.0,8.424421913805698,2698.0
cells.ome.tif,Cytoplasm,13,0,ch0,3.0,40.0,10.195366795366795,7770.0,2590.0,376.57568516986026,0.8584660740662136,0.6337166625886959,113.37981270628745,58.149144642126664,57.42552064077497,250.40772200772201,131.17528957528958,3.0,40.0,10.195366795366795,7770.0,3.0,40.0,10.195366795366795,7770.0,3.0,40.0,10.195366795366795,7770.0
cells.ome.tif,Cytoplasm,14,0,ch0,3.51280276816609,61.0,27.08720633134182,5076.0,1445.0,265.4568901432422,0.6407187566477993,0.49250170415814587,66.70828108244594,51.21699500434051,42.89325287434272,230.8553633217993,44.02076124567474,3.51280276816609,61.0,27.08720633134182,5076.0,3.51280276816609,61.0,27.08720633134182,5076.0,3.51280276816609,61.0,27.08720633134182,5076.0
cells.ome.tif,Cytoplasm,15,0,ch0,3.1050437682367655,53.0,13.284505615008058,7449.0,2399.0,370.6761902332485,0.5313349291808963,0.6499593606068816,81.94540522574864,69.42102074844085,55.26754624388218,430.5473113797416,210.62567736556898,3.1050437682367655,53.0,13.284505615008058,7449.0,3.1050437682367655,53.0,13.284505615008058,7449.0,3.1050437682367655,53.0,13.284505615008058,7449.0
cells.ome.tif,Cytoplasm,16,0,ch0,3.453287197231834,43.0,22.121520336202874,3992.0,1156.0,310.4629867976521,0.8277897720316328,0.496137339055794,85.51182370164604,47.975417287562266,38.36489168124743,282.5865051903114,214.30017301038063,3.453287197231834,43.0,22.121520336202874,3992.0,3.453287197231834,43.0,22.121520336202874,3992.0,3.453287197231834,43.0,22.121520336202874,3992.0
cells.ome.tif,Cytoplasm,17,0,ch0,4.046711739397664,45.0,22.351843827784744,6584.0,1627.0,277.9655121145938,0.7734393240203289,0.6082242990654205,75.94929160620342,48.14200354044409,45.5144014492568,144.5359557467732,333.41548862937924,4.046711739397664,45.0,22.351843827784744,6584.0,4.046711739397664,45.0,22.351843827784744,6584.0,4.046711739397664,45.0,22.351843827784744,6584.0
cells.ome.tif,Cytoplasm,18,0,ch0,4.075070821529745,42.0,24.4698129081099,8631.0,2118.0,346.492424049175,0.3526349652683062,0.6128472222222222,73.24777898857192,68.54241225857572,51.929965874715094,336.49338999055715,94.59631728045326,4.075070821529745,42.0,24.4698129081099,8631.0,4.075070821529745,42.0,24.4698129081099,8631.0,4.075070821529745,42.0,24.4698129081099,8631.0
cells.ome.tif,Cytoplasm,19,0,ch0,2.801797304043934,55.0,11.142443100202417,5612.0,2003.0,285.0071426749364,0.8735547267175776,0.6423989737010904,87.9540921622261,42.80953807251337,50.50048324624756,176.90813779331003,70.82176734897654,2.801797304043934,55.0,11.142443100202417,5612.0,2.801797304043934,55.0,11.142443100202417,5612.0,2.801797304043934,55.0,11.142443100202417,5612.0
cells.ome.tif,Cytoplasm,20,0,ch0,3.258573388203018,45.0,14.199943643791125,4751.0,1458.0,271.56349186104046,0.8855899240664102,0.5912408759124088,85.83607766296225,39.8681079350741,43.08576628335473,402.2064471879287,420.7716049382716,3.258573388203018,45.0,14.199943643791125,4751.0,3.258573388203018,45.0,14.199943643791125,4751.0,3.258573388203018,45.0,14.199943643791125,4751.0
cells.ome.tif,Cytoplasm,21,0,ch0,3.087536231884058,50.0,13.763351900861162,5326.0,1725.0,291.94826817189073,0.6969935459517377,0.5683690280065898,76.85436861027044,55.11053078476444,46.865106579076034,133.488115942029,242.7895652173913,3.087536231884058,50.0,13.763351900861162,5326.0,3.087536231884058,50.0,13.763351900861162,5326.0,3.087536231884058,50.0,13.763351900861162,5326.0
cells.ome.tif,Cytoplasm,22,0,ch0,2.6761229314420802,30.0,7.545221847772022,6792.0,2538.0,329.7411613907042,0.8211339915611888,0.6787911206204867,98.34400830320752,56.128413041297996,56.84612532563537,170.67375886524823,483.41646966115053,2.6761229314420802,30.0,7.545221847772022,6792.0,2.6761229314420802,30.0,7.545221847772022,6792.0,2.6761229314420802,30.0,7.545221847772022,6792.0
cells.ome.tif,Cytoplasm,23,0,ch0,3.3861019736842106,43.0,17.971402239601364,8235.0,2432.0,380.4629867976521,0.5446393187096377,0.6060304011961126,83.04983630751667,69.65143808323728,55.646370706416384,481.78330592105266,240.04481907894737,3.3861019736842106,43.0,17.971402239601364,8235.0,3.3861019736842106,43.0,17.971402239601364,8235.0,3.3861019736842106,43.0,17.971402239601364,8235.0
cells.ome.tif,Cytoplasm,24,0,ch0,2.9248578391551585,45.0,12.487042526500286,7201.0,2462.0,362.5512985522207,0.6453960079581219,0.6964639321074965,87.80212359308861,67.06748948030523,55.98853238957037,491.84281072298944,369.6604386677498,2.9248578391551585,45.0,12.487042526500286,7201.0,2.9248578391551585,45.0,12.487042526500286,7201.0,2.9248578391551585,45.0,12.487042526500286,7201.0
